,sku,title,brand,model,price,category
247,010038101,Geladeira Consul Frost Free 300L - Facilite CRB36ABANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Consul,CRB36,"1.376,55",geladeira-refrigerador
248,010059300,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 380L Painel Touch DW42X22089 - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DW42X,"2.279,91",geladeira-refrigerador
249,013082100,Geladeira/Refrigerador Brastemp Frost Free Inverse - 443L BRE57AKANA Evox - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRE57,"3.229,91",geladeira-refrigerador
250,013011801,Geladeira/Refrigerador Consul Frost Free Duplex - 441L Bem Estar CRM54BBANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Consul,CRM54BB,"2.108,91",geladeira-refrigerador
251,013081601,Geladeira/Refrigerador Brastemp Frost Free Inverse - 443L Painel Touch BRE57ABANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRE57,"2.849,91",geladeira-refrigerador
252,010059701,Geladeira/Refrigerador Electrolux Frost Free - Duplex 382L DF42 Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DF42,"2.059,90",geladeira-refrigerador
253,013081401,Geladeira/Refrigerador Brastemp Frost Free   - Duplex 400L BRM54HBANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM54HB,"2.346,41",geladeira-refrigerador
254,013070001,Geladeira/Refrigerador Electrolux 240L RE31 - Branco - Geladeira/Refrigerador - Magazine Luiza,Electrolux,RE31,"1.111,41",geladeira-refrigerador
255,013082900,Geladeira/Refrigerador Brastemp Frost Free Inox - Duplex 462L Painel Touch BRM56AKBNA - Geladeira/ Refrigerador Inox - Magazine Luiza,Brastemp,BRM56,"3.182,41",geladeira-refrigerador
256,084246700,"Geladeira Brastemp Frost Free Evox - Inverse 540,6L Ative! BRO80AK - Geladeira/Refrigerador - Magazine Luiza",Brastemp,BRO80,"4.844,91",geladeira-refrigerador
257,013099900,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 382L DF42X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DF42X,"2.165,91",geladeira-refrigerador
258,013040201,Geladeira/Refrigerador Panasonic Frost Free  - Duplex 387L re generation NR-BT40BD1W Branco - Geladeira/Refrigerador - Magazine Luiza,Panasonic,NR-BT40BD1W,"1.804,91",geladeira-refrigerador
259,013080601,Geladeira/Refrigerador Electrolux Frost Free   - Duplex 371L DFN41 Branca - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DFN41,"1.979,90",geladeira-refrigerador
260,013082201,Geladeira/Refrigerador Brastemp Frost Free Duplex  - 462L BRM56ABANA Branca - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM56AB,"2.849,91",geladeira-refrigerador
261,013081100,Geladeira/Refrigerador Consul Frost Free Duplex  - 441L CRM54BK Evox - Geladeira/Refrigerador Frost Free - Magazine Luiza,Consul,CRM54BK,"2.279,91",geladeira-refrigerador
262,010068301,Geladeira/Refrigerador Brastemp Frost Free 573L - Ative! Inverse Maxi BRE80ABANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,Inverse Maxi,"3.419,91",geladeira-refrigerador
263,217203800,Frigobar Brastemp 76L Azul - Retrô - Frigobar - Magazine Luiza,Brastemp,BRA08BZANA,"1.291,91",geladeira-refrigerador
264,216506500,Geladeira/Refrigerador Samsung Frost Free Duplex - 453L Twin Cooling Plus RT6000K Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Samsung,Twin Cooling Plus RT6000K,"2.517,41",geladeira-refrigerador
265,218039600,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 463L Painel Blue Touch TF52X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,TF52X,"2.716,91",geladeira-refrigerador
266,013084400,Geladeira/Refrigerador Panasonic Frost free  - Inverser 425L BB53 - Geladeira/Refrigerador Frost Free - Magazine Luiza,Panasonic,BB53,"3.115,91",geladeira-refrigerador
267,013081201,Geladeira/Refrigerador Electrolux Frost Free Inox  - French Door 579L Multidoor DM84X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,Multidoor,"4.749,91",geladeira-refrigerador
268,013020200,Geladeira/Refrigerador Consul Frost Free Evox - Duplex 437L Bem-Estar CRM55AKANA - Geladeira/Refrigerador - Magazine Luiza,Consul,CRM55AK,"2.517,41",geladeira-refrigerador
269,218179200,Geladeira/Refrigerador Brastemp Frost Free Duplex  - 478L BRM59AB Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM59AB,"3.039,91",geladeira-refrigerador
270,013081900,Geladeira/Refrigerador Brastemp Frost Free Evox - Duplex 400L BRM54HKBNA - Geladeira/Refrigerador - Magazine Luiza,Brastemp,BRM54HK,"2.707,41",geladeira-refrigerador
271,088879600,Geladeira/Refrigerador Consul Frost Free Evox - Duplex 405L CRM51AKANA - Geladeira/Refrigerador - Magazine Luiza,Consul,CRM51AK,"2.336,91",geladeira-refrigerador
272,210458200,Geladeira/Refrigerador Consul Cycle Defrost Duplex - 450L CRD49ABBNA Branco - Geladeira/Refrigerador - Magazine Luiza,Consul,CRD49AB,"2.042,41",geladeira-refrigerador
273,010068200,Geladeira/Refrigerador Electrolux Frost Free - Side by Side 504L Dispenser de Água SS72X Titanium - Geladeira/Refrigerador - Magazine Luiza,Electrolux,SS72X,"6.820,91",geladeira-refrigerador
274,013015401,Geladeira/Refrigerador Electrolux Frost Free - Duplex 433L TF51 Branco - Geladeira/Refrigerador - Magazine Luiza,Electrolux,TF51,"2.399,90",geladeira-refrigerador
275,084232400,Geladeira/Refrigerador Consul Frost Free Duplex - 405L Bem Estar Painel Touch CRM52ABBNA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Consul,CRM52A,"2.137,41",geladeira-refrigerador
276,013080500,Geladeira/Refrigerador Electrolux Frost Free Inox  - Bottom Freezer 454L Painel Blue Touch DB53X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DB53X,"3.182,41",geladeira-refrigerador
277,013083500,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 459L Painel Blue Touch DF54X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DF54X,"2.916,41",geladeira-refrigerador
278,010059001,Geladeira/Refrigerador Electrolux Cycle Defrost - Duplex 462L DC49A11006 Branco - Geladeira/Refrigerador - Magazine Luiza,Electrolux,DC49A,"2.051,91",geladeira-refrigerador
279,013021300,Geladeira Brastemp Frost Free Evox - 573L Ative! Inverse Maxi BRE80AKBNA - Geladeira/Refrigerador - Magazine Luiza,Brastemp,Inverse Maxi,"4.103,91",geladeira-refrigerador
280,010009400,Frigobar Brastemp 76L Preto  - com Porta de Vidro BZA08 - Frigobar - Magazine Luiza,Brastemp,BZA08,"1.472,41",geladeira-refrigerador
281,013083201,Geladeira/Refrigerador Electrolux Frost Free  - Duplex 459L Painel Blue Touch DF54 Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DF54,"2.659,91",geladeira-refrigerador
282,200161304,Frigobar Brastemp 76L Vermelho - Retrô BRA08A - Frigobar - Magazine Luiza,Brastemp,BRA08A,"1.120,91",geladeira-refrigerador
283,216298600,Geladeira/Refrigerador Electrolux Cycle Defrost - Duplex 475L Inox Multi Flow System DC51X - Geladeira/Refrigerador - Magazine Luiza,Electrolux,DC51X,"2.536,41",geladeira-refrigerador
284,218972300,Geladeira/Refrigerador Electrolux Inox Frost Free  - Duplex 553L Painel Blue Touch DF82X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DF82X,"3.609,91",geladeira-refrigerador
285,013000300,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 433L Painel Blue Touch TF51X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,TF51X,"2.659,91",geladeira-refrigerador
286,219058000,Geladeira/Refrigerador Electrolux Frost Free Inox  - Duplex 427L Painel Touch DF53X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DF53X,"2.707,41",geladeira-refrigerador
287,218179600,Geladeira/Refrigerador Brastemp Frost Free Inverse - 478L BRE58AK Evox - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRE58AK,"3.609,91",geladeira-refrigerador
288,219057900,Geladeira/Refrigerador Electrolux Frost Free - Duplex 427L Painel Touch DF53 Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DF53,"2.422,41",geladeira-refrigerador
289,218038000,Geladeira/Refrigerador Samsung Inox French Door - 441L RF62HERS1/BZ - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,RF62HERS1/BZ,"4.654,91",geladeira-refrigerador
290,218179400,Geladeira/Refrigerador Brastemp Frost Free Inverse - 478L BRE58AB Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRE58AB,"3.229,91",geladeira-refrigerador
291,084232500,Geladeira/Refrigerador Consul Frost Free Evox - Duplex 405L Bem Estar Painel Touch CRM52AKANA - Geladeira/Refrigerador - Magazine Luiza,Consul,CRM52AK,"2.499,90",geladeira-refrigerador
292,218178700,Geladeira/Refrigerador Brastemp Frost Free Duplex  - 500L BRM58AB Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM58AB,-1,geladeira-refrigerador
293,013083601,Geladeira/Refrigerador Electrolux Frost Free - Duplex 553L Infinity Frost Painel Touch DF82 - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DF82,"3.372,41",geladeira-refrigerador
294,084267800,Geladeira/Refrigerador Brastemp Frost Free Evox - Inverse 540L Ative! Painel Touch BRN80AKANA - Geladeira/Refrigerador - Magazine Luiza,Brastemp,BRN80,"6.934,91",geladeira-refrigerador
295,218835400,Geladeira/Refrigerador Samsung Frost Free Inox - French Door 606L RF28HMEDBSR/BZ - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,RF28HM,"10.069,91",geladeira-refrigerador
296,218179800,Geladeira/Refrigerador Brastemp Frost Free Inverse - 460L BRE59AB Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRE59AB,"3.514,91",geladeira-refrigerador
297,219057300,Geladeira/Refrigerador Electrolux Frost Free - 598L DB84 Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DB84,"3.799,91",geladeira-refrigerador
298,013083100,Geladeira/Refrigerador Brastemp Frost Free Duplex - 478L Painel Touch BRM59AKANA Evox - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM59,"4.027,91",geladeira-refrigerador
299,213445600,Geladeira/Refrigerador Samsung Inox Side by Side - 765L Dispenser de Água Food ShowCase H77H90507H/AZ - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,Food ShowCase,"12.349,91",geladeira-refrigerador
300,219057500,Geladeira/Refrigerador Electrolux Frost Free Inox - 598L DB84X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DB84X,"4.084,91",geladeira-refrigerador
301,084246500,"Geladeira/Refrigerador Brastemp Frost Free 540,6L - Ative! BRO80AB Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza",Brastemp,BRO80,"4.464,91",geladeira-refrigerador
302,013080201,Geladeira/Refrigerador Electrolux Frost Free   - Bottom Freezer 454L Painel Blue Touch DB53 Branca - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,DB53,"2.944,91",geladeira-refrigerador
303,219057700,Geladeira/Refrigerador Electrolux Frost Free Inox - Duplex 456L  DW54X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DW54X,"3.087,41",geladeira-refrigerador
304,218037800,Geladeira/Refrigerador Samsung Frost Free Inox - French Door 564L RF56K9040SR/AZ - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,RF56K9040SR/AZ,-1,geladeira-refrigerador
305,218037600,Geladeira/Refrigerador Samsung Frost Free Inox - French Door 536L Dispenser de Água RF23HCEDBSR/AZ - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,RF23HCEDBSR/AZ,"9.974,91",geladeira-refrigerador
306,218835500,Geladeira/Refrigerador Samsung Frost free  - 575L Food ShowCase Dispenser de Água RH58K - Geladeira/Refrigerador Frost Free - Magazine Luiza,Samsung,RH58K,"9.499,91",geladeira-refrigerador
307,010088801,Geladeira/Refrigerador Brastemp Frost Free - Side by Side 560L BRS62CBANA Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRS62CB,"7.200,00",geladeira-refrigerador
308,013082500,Geladeira/Refrigerador Brastemp Frost Free Evox - Duplex Inverse 460L Painel Touch BRE59AK - Geladeira/Refrigerador - Magazine Luiza,Brastemp,BRE59AK,"4.369,91",geladeira-refrigerador
309,013085501,Geladeira/Refrigerador Brastemp Frost Free Duplex - Branca 374L BRM44HBANA - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM44HBANA,"2.184,05",geladeira-refrigerador
310,219007000,Geladeira/Refrigerador LG Frost Free Side by Side - 601L Painel Touch New Lancaster GS65SDN - Geladeira/Refrigerador Frost Free - Magazine Luiza,LG,New Lancaster,"9.499,91",geladeira-refrigerador
311,013072000,Geladeira Electrolux Frost Free Inox - 454L Painel Touch DB52X11089 - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DB52X,"3.609,91",geladeira-refrigerador
312,013085700,Geladeira/Refrigerador Brastemp Frost Free Duplex - 374L BRM44HKANA - Geladeira/Refrigerador Duplex (2 Portas) - Magazine Luiza,Brastemp,BRM44HKANA,"2.431,05",geladeira-refrigerador
313,215800100,Geladeira/Refrigerador Brastemp Frost Free Evox - Inverse 565L Maxi BRV80AKBNA - Geladeira/Refrigerador - Magazine Luiza,Brastemp,Inverse Maxi,"5.034,91",geladeira-refrigerador
314,219056900,Geladeira/Refrigerador Electrolux Frost Free - Inverter Duplex 427L Painel Touch IF53 Branco - Geladeira/Refrigerador Frost Free - Magazine Luiza,Electrolux,IF53,"3.099,90",geladeira-refrigerador
315,218178900,Geladeira/Refrigerador Brastemp Frost Free Duplex  - 500L BRM58AK Evox - Geladeira/Refrigerador Frost Free - Magazine Luiza,Brastemp,BRM58AK,"3.657,41",geladeira-refrigerador
316,216938600,Geladeira/Refrigerador Brastemp Inox Side by Side - 539L c/ Dispenser de Água Gourmand BRS75 - Geladeira/Refrigerador - Magazine Luiza,Brastemp,BRS75,"13.584,05",geladeira-refrigerador
317,010088600,Geladeira/Refrigerador Brastemp Frost Free Inox - Side by Side 560L Dispenser de Água BRS62CR - Geladeira/ Refrigerador Inox - Magazine Luiza,Brastemp,BRS62CR,"9.974,91",geladeira-refrigerador
318,219025300,Frigobar Midea 45L Branco  - MRC06B1 - Frigobar - Magazine Luiza,Midea,MRC06B1,"636,41",geladeira-refrigerador
319,219126600,Geladeira/Refrigerador Panasonic Frost Free 592L - Dispenser de Água NR-CB74PV1XB Aço Escovado - Geladeira/Refrigerador Frost Free - Magazine Luiza,Panasonic,CB74,"9.689,91",geladeira-refrigerador
320,219025800,Frigobar Midea 124L Branco - MRC12B2 - Frigobar - Magazine Luiza,Midea,MRC12B2,"883,41",geladeira-refrigerador
321,618355000,Refrigerador Electrolux 462 Litros Duplex Cycle Defrost DC49A - Geladeira/Refrigerador - Magazine Luiza,,,"2.359,90",geladeira-refrigerador
322,673490000,Refrigerador Brastemp Duplex Frost Free Evox 127V 500L BRM58AK - Geladeira/Refrigerador - Magazine Luiza,,,"3.899,00",geladeira-refrigerador
323,625227200,Refrigerador Gorenje Ora-Ïto White 2 Portas 329 Litros Branco 220V NRKORA62W - Geladeira/Refrigerador - Magazine Luiza,,,"14.990,00",geladeira-refrigerador
324,649188200,Auto Serviço Bebidas Gallant Premium 2000mm Vidro Duplo Simples 3P Mármore/Inox Ar Forçado 220v Mono - Geladeira/Refrigerador - Magazine Luiza,,,"8.700,99",geladeira-refrigerador
325,633551200,Auto Serviço Frios e Laticínios Gallant Plus 1200mm VD Simples 2Portas PPB/Inox Ar Forçado 220v Mono - Geladeira/Refrigerador - Magazine Luiza,,,"5.750,98",geladeira-refrigerador
326,609927300,Auto Serviço Congelados Gallant Premium 2000mm Vidro Duplo 3P Mármore/Inox Ar Forçado 220V Mono - Geladeira/Refrigerador - Magazine Luiza,,,"18.539,75",geladeira-refrigerador
327,602669300,Auto Serviço Frios e Laticínios Gallant Premium 2000mm VD Simples 3P Marm/inox Ar Forc 220v Mono - Geladeira/Refrigerador - Magazine Luiza,,,"7.518,72",geladeira-refrigerador
328,646694100,Geladeira Açougue Congelados com Gancheira em Inox 600 kg 2 Portas 220V Mono  Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"11.077,83",geladeira-refrigerador
329,662150300,Geladeira Comercial Resfriado de Inox 6 Portas 1.290 Litros 220V Mono - Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"11.451,34",geladeira-refrigerador
330,687590700,Geladeira Comercial Resfriado de Inox 6 Portas 1.290 Litros 220V Mono - Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"6.479,00",geladeira-refrigerador
331,615450100,Geladeira Comercial para Congelados Gallant Inox 4 Portas 220v Mono GRE09C04A-IX220 - Geladeira/Refrigerador - Magazine Luiza,,,"8.461,83",geladeira-refrigerador
332,633875700,Geladeira Açougue Congelado com Gancheira em Inox 800 kg 2 Portas 220V Mono  Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"12.011,88",geladeira-refrigerador
333,697727100,Auto Serviço para Frios e Laticínios Gallant Plus 3000mm VD Simples 5P PPB/Inox Ar Forçado 220v Mono - Geladeira/Refrigerador - Magazine Luiza,,,"11.053,77",geladeira-refrigerador
334,667894100,Geladeira para Carnes e Congelados 1200kg Gallant Inox 1 Porta 220v Mono GRE41C01A-IX220 - Geladeira/Refrigerador - Magazine Luiza,,,"16.720,39",geladeira-refrigerador
335,690115800,Geladeira Comercial para Resfriados Gallant Inox 4 Portas 220v Mono GRE09R04A-IX220 - Geladeira/Refrigerador - Magazine Luiza,,,"4.815,45",geladeira-refrigerador
336,602734800,Auto Serviço para Bebidas Gallant Plus 2000mm Vidro Duplo Simples 3P PPB/Inox Ar Forçado 220v Mono - Geladeira/Refrigerador - Magazine Luiza,,,"8.327,30",geladeira-refrigerador
337,605831100,Mini Geladeira Portátil 24 Litros BDC24L-LA Black Decker - Geladeira/Refrigerador - Magazine Luiza,,,"679,00",geladeira-refrigerador
338,682141100,GeladeiraRefrigerador Brastemp 462 Litros Frost Free BRM56AB - Geladeira/Refrigerador - Magazine Luiza,,,"3.599,00",geladeira-refrigerador
339,579493800,Ice cooler 18l mor - Geladeira/Refrigerador - Magazine Luiza,,,"94,99",geladeira-refrigerador
340,536513500,Ice cooler pedestal 32l mor - Geladeira/Refrigerador - Magazine Luiza,,,"218,99",geladeira-refrigerador
341,523534400,Ice cooler 24l cinza mor - Geladeira/Refrigerador - Magazine Luiza,,,"58,90",geladeira-refrigerador
342,531743700,Ice cooler 48l mor - Geladeira/Refrigerador - Magazine Luiza,,,"168,99",geladeira-refrigerador
343,514464000,Ice cooler 36l mor - Geladeira/Refrigerador - Magazine Luiza,,,"124,99",geladeira-refrigerador
344,538176100,Geladeira para viagem 33 litros 12v black  decker - Geladeira/Refrigerador - Magazine Luiza,,,"972,99",geladeira-refrigerador
345,594400700,Mini geladeira de viagem 24l 12v/ auto - volt black  decker - Geladeira/Refrigerador - Magazine Luiza,,,"605,99",geladeira-refrigerador
346,548039100,Mini geladeira para viagem 6 litros 12v black  decker - Geladeira/Refrigerador - Magazine Luiza,,,"390,00",geladeira-refrigerador
347,576665900,Mini Geladeira Retrô  4 litros TV007 12v temperaturas 6ºC à 85ºC - Multilaser - Geladeira/Refrigerador - Magazine Luiza,,,"594,99",geladeira-refrigerador
348,687467300,Geladeira Açougue com Gancheira em Inox 800 kg 2 Portas 220V Mono  Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"7.477,13",geladeira-refrigerador
349,523926400,"Mini Geladeira Cooler Veicular 2 em 1 Esfria e Aquece Portatil Carro Camping 7,5L (888407 / mc40343) - Port able electronic - Geladeira/Refrigerador - Magazine Luiza",,,"188,90",geladeira-refrigerador
350,695364200,GeladeiraRefrigerador Brastemp 460 Litros Frost Free - Geladeira/Refrigerador - Magazine Luiza,,,"5.399,00",geladeira-refrigerador
351,510502600,Refrigerador Electrolux Side by Side SS72X 504 Litros Frost Free Inox 02512LBA199 -127V - Geladeira/Refrigerador - Magazine Luiza,,,"7.899,00",geladeira-refrigerador
352,851029000,Frigobar Brastemp 76 Litros Porta de Vidro Preto 110V BZA08AEANA - Frigobar - Magazine Luiza,,,"1.899,00",geladeira-refrigerador
353,753522500,Mini Geladeira 04L BC 220V 12V TV010 Multilaser - Frigobar - Magazine Luiza,,,"241,90",geladeira-refrigerador
354,601447000,Refrigerador Consul 405 Litros Fost Free 2 Portas Painel Touchscreen CRM51 - Geladeira/Refrigerador - Magazine Luiza,,,-1,geladeira-refrigerador
355,854868700,Geladeira LG French Door 03 Portas Studio 552 Litros 110V LSFXC2476S - Geladeira/Refrigerador - Magazine Luiza,,Multi-portas,"32.999,00",geladeira-refrigerador
356,615262100,Geladeira Refrigerador Electrolux 310 Litros Frost Free Duplex com Painel Blue Touch DFN39 - Geladeira/Refrigerador - Magazine Luiza,,,"1.999,90",geladeira-refrigerador
357,602258500,Refrigerador Electrolux com 1 Porta 240 Litros Degelo Prático RE31 - Geladeira/Refrigerador - Magazine Luiza,,,"1.199,90",geladeira-refrigerador
358,532648600,GeladeiraRefrigerador 425L Panasonic Porta de vidro e Painel Easy Touch BB53 - Panasonic l.branca - Geladeira/Refrigerador - Magazine Luiza,,,"4.999,00",geladeira-refrigerador
359,530959700,Refrigerador Panasonic Inverter Duplex Frost Free 425 Litros Inox 110V NR-BB53PV3XA - Geladeira/Refrigerador - Magazine Luiza,,,"3.699,00",geladeira-refrigerador
360,696631600,Geladeira Portátil 31 Litros Digital - Quadrivolt  Resfriar - Geladeira/Refrigerador - Magazine Luiza,,,"2.700,00",geladeira-refrigerador
361,590285700,Refrigerador Brastemp Evox 486l 220v 2 Portas - Geladeira/Refrigerador - Magazine Luiza,,,"3.669,00",geladeira-refrigerador
362,618402800,Geladeira Refrigerador Electrolux 310 Litros Frost Free 2 Portas DFX39 - Geladeira/Refrigerador - Magazine Luiza,,,"2.299,00",geladeira-refrigerador
363,668142900,Geladeira/Refrigerador Consul 1 Porta Degelo Seco CRA30F 261 Litros Branco 220V - Geladeira/Refrigerador - Magazine Luiza,,,"1.179,00",geladeira-refrigerador
364,610552800,Geladeira Inox Açougue com Gancheira 600 kg 2 Portas 220V Mono  Gallant - Geladeira/Refrigerador - Magazine Luiza,,,"6.832,51",geladeira-refrigerador
365,616408200,Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR BT40BD1W 387 Litros Branco - Geladeira/Refrigerador - Magazine Luiza,,,"2.344,17",geladeira-refrigerador
366,589513000,Refrigerador Frost Free 370L DFX42 Inox Electrolux - Geladeira/Refrigerador - Magazine Luiza,,,"2.799,90",geladeira-refrigerador
367,515224700,Refrigerador 2 Portas 437L Frost Free Consul CRM55 Branco - Geladeira/Refrigerador - Magazine Luiza,,,"2.899,90",geladeira-refrigerador
368,603867400,Refrigerador Electrolux Cycle Defrost 262L 220V - Geladeira/Refrigerador - Magazine Luiza,,,"1.369,00",geladeira-refrigerador
369,670497500,Refrigerador Electrolux Cycle Defrost 262L 220V - Geladeira/Refrigerador - Magazine Luiza,,,"1.349,00",geladeira-refrigerador
370,607078700,Geladeira/Refrigerador Electrolux 2 Portas Cycle Defrost DC35A 260 Litros Branco - Geladeira/Refrigerador - Magazine Luiza,,,-1,geladeira-refrigerador
371,662901200,Geladeira/Refrigerador Electrolux Cycle Defrost 2 Portas DC49A 462 Litros Branca 220V - Geladeira/Refrigerador - Magazine Luiza,,,"1.999,00",geladeira-refrigerador
372,774530500,Refrigerador 240 Litros 1 Porta Classe A Electrolux - Re31 - Geladeira/Refrigerador 1 Porta - Magazine Luiza,,,"1.029,90",geladeira-refrigerador
373,585731100,Refrigerador Brastemp Gourmand Side By Side 539 Litros 110V BRS75BRANA - Geladeira/Refrigerador - Magazine Luiza,,,"14.999,00",geladeira-refrigerador
374,649668200,Refrigerador Consul 405 Litros 2 Portas Frost Free Painel Touchscreen CRM51 - Geladeira/Refrigerador - Magazine Luiza,,,"2.399,90",geladeira-refrigerador
375,853747000,Frigobar Brastemp Retrô 76 Litros Marsala Wine 110V BRA08BGANA - Frigobar - Magazine Luiza,,,"1.599,00",geladeira-refrigerador
376,605400800,Expositor/Refrigerador Vitrine Porta de Vidro VV300L 300 Litros Branco - Venax - Geladeira/Refrigerador - Magazine Luiza,,,"2.399,00",geladeira-refrigerador
377,668704400,GeladeiraRefrigerador Electrolux 427 Litros Frost Free DF53 - Geladeira/Refrigerador - Magazine Luiza,,,"2.499,90",geladeira-refrigerador
378,851611800,Frigobar Brastemp Retrô 76 Litros Amarelo 110V BRA08BYANA - Frigobar - Magazine Luiza,,,"1.399,00",geladeira-refrigerador
379,201992900,Geladeira/Refrigerador Electrolux Frost Free Inox - 454L Painel Touch DT52X - Geladeira/ Refrigerador Inox - Magazine Luiza,Electrolux,DT52X,"5.889,91",geladeira-refrigerador
380,219007300,Geladeira/Refrigerador LG Frost Free Bottom  - Freezer Universe 445L GC-B59BSB (1) Aço Escovado - Geladeira/Refrigerador Frost Free - Magazine Luiza,LG,GC-B59BSB (1),"5.699,05",geladeira-refrigerador
381,545411600,Ref 2P Top 440L 5-Em-1 Inox Lk - Samsung - Geladeira/Refrigerador - Magazine Luiza,,,"3.699,00",geladeira-refrigerador
382,549941600,Ref 2P Top 528L 5-Em-1 Inox Lk - Samsung - Geladeira/Refrigerador - Magazine Luiza,,,"4.199,00",geladeira-refrigerador
383,735553000,Refrigerador Degelo Autolimpante  262L Cycle Defrost Branco (RDE33) - Electrolux - Geladeira/Refrigerador - Magazine Luiza,,RDE33,"1.239,00",geladeira-refrigerador
384,013085400,Geladeira/Refrigerador Samsung Frost Free Inox - Duplex 453L 5-em-1 Twin Cooling Plus RT6000K - Geladeira/ Refrigerador Inox - Magazine Luiza,Samsung,RT6000K,"3.514,05",geladeira-refrigerador
385,084257700,Lâmpada para Refrigerador 127V 15W - Electrolux 64641425 - Acessórios para geladeira/ refrigerador - Magazine Luiza,Electrolux,64641425,"15,90",geladeira-refrigerador
386,623016800,Geladeira/Refrigerador Electrolux Frost Free 2 Portas DFN41 371 Litros Branco 110V - Geladeira/Refrigerador - Magazine Luiza,,,"1.879,00",geladeira-refrigerador
387,537235700,Ref Fdr 4P 606L Twin Cool Inox - Samsung - Geladeira/Refrigerador - Magazine Luiza,,,"12.999,00",geladeira-refrigerador
388,636483700,Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43NB - Geladeira/Refrigerador - Magazine Luiza,,,"2.099,90",geladeira-refrigerador
389,768345000,Refrigerador 262 Litros Electrolux 1 Porta RDE33 - Geladeira/Refrigerador 1 Porta - Magazine Luiza,,,"1.105,90",geladeira-refrigerador
390,547319600,Refrigerador 2 Portas 400L Frost Free Brastemp BRM54HK - Geladeira/Refrigerador - Magazine Luiza,,,"3.199,90",geladeira-refrigerador
391,747530000,Refrigerador 323 Litros Electrolux 1 Porta Frost Free RFE39 - Geladeira/Refrigerador 1 Porta - Magazine Luiza,,,"1.302,90",geladeira-refrigerador
392,502874100,Refrigerador 2 Portas 375l Frost Free Brastemp BRM44HK - Geladeira/Refrigerador - Magazine Luiza,,2 Portas,"2.799,90",geladeira-refrigerador
